index,city,is_within_two_years,num_rating,rating_location,rating_service,rating_facility,POI_firm,POI_school,POI_travel,room,price
1213,C2,0,105,4.41428916718076,4.51308495083788,4.53671688466344,201,238,215,standard,1034.0
1214,C3,0,508,4.2102613364475,4.68969078459539,4.51376932593676,37,2,126,standard,630.0
1215,C2,0,162,4.32480827545835,4.4177813970428,4.41109544316106,182,25,112,luxury,1523.0
1216,C3,0,471,4.46941593379332,4.49733592024909,4.26147022185303,31,90,5,standard,523.0
1217,C3,0,331,4.26238863218857,4.59857605581691,4.34695148383307,234,24,166,luxury,1379.0
1218,C2,0,416,4.33845133753149,4.44494277282649,4.54820231708748,174,76,109,standard,670.0
1219,C1,0,560,4.49930730744698,4.64492534133395,4.4698102207873,250,23,25,luxury,1182.0
1220,C1,0,310,4.26697023188076,4.49118107078689,4.57527351809624,230,192,192,business,736.0
1221,C2,0,563,4.35637589066012,4.58676347273337,4.43344094673007,38,110,119,business,936.0
1222,C1,0,212,4.118575953571,4.68864597114038,4.65518642581593,104,64,185,business,759.0
1223,C1,1,301,4.51634938993848,4.63789780917669,4.6292791225384,199,175,205,business,792.0
1224,C3,0,138,4.35225818590408,4.56214402581889,4.32823425466554,117,197,237,luxury,1676.0
1225,C3,0,382,4.29219967954776,4.67970164941653,4.44356226124707,147,11,44,luxury,1359.0
1226,C1,0,112,4.31176906057395,4.76193397043969,4.41867119034523,71,9,7,standard,283.0
1227,C2,0,170,4.3945662992379,4.54458682033872,4.51543191348592,21,127,70,business,1033.0
1228,C1,1,541,4.52415899217532,4.55782378891881,4.56652670772017,246,73,182,luxury,1548.0
1229,C2,0,189,4.32152177436503,4.5932071917195,4.38215527101407,233,78,235,standard,965.0
1230,C3,0,145,4.23816727833371,4.72039351389488,4.5658771753491,226,233,154,standard,517.0
1231,C1,0,337,4.52688142039086,4.49570060987537,4.2657435153564,253,174,42,standard,250.0
1232,C3,1,282,4.47525627901402,4.61376875956772,4.47072645637557,241,243,217,standard,734.0
1233,C2,0,362,4.21278191646696,4.44051722609486,4.49608815214823,206,101,254,business,1309.0
1234,C1,1,338,4.29233156040566,4.52441208170244,4.37382016272152,221,203,49,luxury,1350.0
1235,C1,0,471,4.37054542500896,4.62143894592975,4.52293286330572,123,151,13,standard,302.0
1236,C2,0,174,4.3651030767526,4.54808872674458,4.40478645052316,102,186,172,luxury,1514.0
1237,C2,0,550,4.41442845696695,4.65261197951917,4.51462249699409,106,208,67,business,1035.0
1238,C2,0,192,4.09416529305441,4.59839184390832,4.59182566317224,175,247,212,luxury,1720.0
1239,C2,0,50,4.45193102123799,4.56949018742308,4.56014645415393,99,110,249,standard,899.0
1240,C3,1,130,4.39063512624681,4.65011504981004,4.7766843932213,147,240,176,luxury,1541.0
1241,C1,1,145,4.65654491353958,4.50234688083427,4.54905308035664,143,112,180,standard,861.0
1242,C3,0,513,4.52011553227402,4.4410170889549,4.47434348224561,216,186,110,business,841.0
1243,C3,0,145,4.31823339935704,4.65808922447226,4.67052702338139,158,221,74,business,784.0
1244,C3,0,362,4.33353446428757,4.6591007339503,4.50217687401743,105,42,200,business,1078.0
1245,C1,0,219,4.26576623193822,4.51791018482089,4.56101435112929,88,120,78,luxury,1300.0
1246,C2,0,72,4.36919198038241,4.49640591851976,4.39684732036916,249,159,118,luxury,1790.0
1247,C1,0,371,4.32677816285612,4.62619418108818,4.36086360799955,197,230,111,standard,526.0
1248,C3,1,395,4.37866296034201,4.61614057335906,4.4125597396572,232,132,97,luxury,1477.0
1249,C1,0,60,4.3968076755246,4.46466963948623,4.19558724526136,187,230,219,luxury,1357.0
1250,C2,1,216,4.34022711706192,4.42695244215125,4.46978481556534,156,143,23,luxury,1763.0
1251,C2,0,295,4.28666295433799,4.50488155166799,4.560021478526,86,26,20,standard,712.0
1252,C1,1,221,4.53063137893154,4.39803271636439,4.49109831415173,228,23,74,luxury,1310.0
1253,C2,0,393,4.27422175288803,4.29397008378995,4.45742678288456,81,240,183,luxury,1494.0
1254,C2,0,536,4.51676105912743,4.58040689920553,4.70554387475126,90,147,51,business,985.0
1255,C2,0,380,4.42816070895429,4.66775001585896,4.39127705096734,96,166,206,luxury,1624.0
1256,C1,0,307,4.32823665386041,4.50906329218752,4.59259142772488,21,144,235,standard,617.0
1257,C2,1,35,4.39856176048148,4.6400500761031,4.42635115071517,76,195,82,standard,940.0
1258,C3,0,474,4.44384575384607,4.64294442503858,4.46192129413815,121,194,242,business,756.0
1259,C1,0,536,4.4661871283249,4.47625936105415,4.40099585685657,85,60,182,standard,525.0
1260,C3,1,447,4.23378037141249,4.61767595401325,4.61205379531907,225,157,23,business,798.0
1261,C3,0,77,4.2201924264377,4.42621325414956,4.41575700699428,246,33,3,business,664.0
1262,C2,0,296,4.36904679835048,4.64080114757853,4.3438777797413,211,239,135,luxury,1513.0
1263,C2,0,52,4.30714643951659,4.4309222879549,4.36021021525748,201,170,164,business,1068.0
1264,C3,0,46,4.47575764939474,4.64823314829533,4.27790116162868,173,241,101,luxury,1499.0
1265,C2,1,543,4.38323951955117,4.66433538015361,4.36768699270465,28,68,157,standard,901.0
1266,C3,1,492,4.49975116072078,4.53237727183815,4.35172177739804,43,231,214,luxury,1863.0
1267,C3,0,210,4.39024173658163,4.56523421310383,4.72784409639845,215,107,30,luxury,1528.0
1268,C1,0,270,4.33905906877168,4.42646793116491,4.30651852170444,22,137,224,business,676.0
1269,C3,0,245,4.26559272950572,4.6186921404129,4.34042743750056,200,71,127,luxury,1391.0
1270,C3,0,529,4.16028947816194,4.63353582197368,4.49035890592457,140,10,112,business,882.0
1271,C2,0,23,4.35605789459304,4.57130756074803,4.52200988222918,117,192,226,standard,898.0
1272,C2,0,280,4.2956683593519,4.56631839086368,4.74782162342593,11,73,251,luxury,1789.0
1273,C3,1,545,4.24606179533526,4.47686716779333,4.60347017308407,199,50,130,business,760.0
1274,C3,1,20,4.29349887564652,4.5219329885465,4.51378467769788,139,132,13,standard,537.0
1275,C3,0,510,4.35695911391684,4.5171434637766,4.18133936053403,229,185,240,business,633.0
1276,C3,0,446,4.26221952130255,4.50562122954535,4.5099889635621,69,9,200,business,1060.0
1277,C2,1,174,4.2813383823214,4.41116037218511,4.42872972640548,188,190,178,luxury,1892.0
1278,C1,0,478,4.38153336869739,4.49397331394961,4.39538310565828,142,31,246,standard,614.0
1279,C2,0,37,4.26340368757227,4.46096173868616,4.26065718074771,169,145,175,luxury,1716.0
1280,C2,0,504,4.44058230720964,4.57315438403754,4.64306805239869,226,243,51,luxury,1599.0
1281,C2,0,68,4.27286661351728,4.49261419839691,4.51655422437555,175,121,32,business,871.0
1282,C1,1,493,4.38321119228738,4.58986331142873,4.55002638357704,173,3,18,luxury,1327.0
1283,C3,0,178,4.31390767902516,4.47403810387278,4.5116987892762,177,31,202,business,931.0
1284,C3,0,180,4.50982841311854,4.68600932129736,4.33693621764856,183,173,18,standard,339.0
1285,C2,0,46,4.44970059432132,4.65116764332632,4.51447477744439,57,181,13,luxury,1477.0
1286,C3,1,462,4.44114711609729,4.66492193148391,4.50913930360322,46,92,56,business,1024.0
1287,C2,0,494,4.37986106656958,4.60482909649421,4.37389723971888,131,241,153,business,897.0
1288,C2,0,18,4.42306742345019,4.64182650910651,4.45676141349614,178,103,0,standard,714.0
1289,C2,0,165,4.48379154196907,4.3938692379155,4.48426276835364,99,16,252,luxury,1693.0
1290,C2,0,302,4.11240184691851,4.50624666957073,4.2508094461141,19,24,120,luxury,1585.0
1291,C2,0,372,4.37629565014651,4.7546001827267,4.34089568994799,69,91,66,luxury,1568.0
1292,C1,0,208,4.25491284298736,4.51005823985382,4.53123460394395,102,168,228,standard,819.0
1293,C3,1,55,4.28216617047626,4.6956931105092,4.37175705809355,200,99,109,luxury,1431.0
1294,C2,1,490,4.563675091006,4.61570772352075,4.6840335758547,166,176,49,standard,766.0
1295,C2,1,358,4.37906035091695,4.32850425847259,4.3343891246173,215,238,176,luxury,1819.0
1296,C2,0,391,4.34518217330507,4.57519518105841,4.09280571211274,68,115,182,luxury,1710.0
1297,C2,0,596,4.27162379935637,4.55491787433988,4.61619059065083,63,216,12,business,907.0
1298,C2,1,584,4.26330386980996,4.31286325712628,4.57658780050329,139,102,221,standard,1107.0
1299,C3,0,475,4.23377272203306,4.62357367287717,4.40027086158489,207,125,12,luxury,1280.0
1300,C2,0,590,4.21786248488928,4.54880912146652,4.51077933362144,188,5,83,luxury,1539.0
1301,C2,0,360,4.44762702872343,4.49429679632228,4.51139979722742,194,98,241,standard,940.0
1302,C2,0,62,4.30765076309928,4.35459705269893,4.3833044096516,132,156,104,standard,691.0
1303,C2,1,530,4.27510890604232,4.69192783935886,4.37089110762272,191,55,238,luxury,1735.0
1304,C3,0,210,4.50808431826805,4.52169192767431,4.38482684887917,217,239,86,business,675.0
1305,C2,0,132,4.3915275187353,4.54356177435179,4.34740564601599,107,245,135,business,888.0
1306,C2,0,543,4.39526841778431,4.66339863042064,4.54106635250822,106,73,174,luxury,1882.0
1307,C2,0,76,4.26423771006376,4.6268302279331,4.4764126261848,87,217,229,luxury,1640.0
1308,C3,0,474,4.2584977857189,4.62983208536311,4.62774262722172,73,26,242,standard,593.0
1309,C2,1,549,4.55169688522653,4.52878160034044,4.12015430753596,180,183,194,business,1215.0
1310,C2,0,581,4.08101760523563,4.64083961212211,4.38171450874754,222,81,162,business,1075.0
1311,C2,0,203,4.28032315007879,4.44866299032255,4.1008199251826,198,185,100,business,1105.0
1312,C2,0,31,4.53668065850508,4.49808262245355,4.35467220900532,214,52,196,business,1087.0
1313,C2,0,289,4.44852317345421,4.43301668248093,4.16480049329753,0,41,6,luxury,1493.0
1314,C3,0,270,4.42095736196054,4.50827637674761,4.48762136132202,146,193,96,luxury,1459.0
1315,C2,0,319,4.35380727524653,4.5435541651795,4.3225307949676,196,23,28,business,955.0
1316,C1,0,243,4.40373238088756,4.5772321588537,4.25817497972928,162,206,132,luxury,1250.0
1317,C3,1,378,4.30169484375268,4.51813890753421,4.40709834381653,20,139,194,luxury,1600.0
1318,C2,0,387,4.3185819676155,4.55529866100534,4.37132122124551,175,91,79,business,945.0
1319,C1,0,422,4.37592381954942,4.56566050068977,4.53337792075709,94,154,195,business,702.0
1320,C2,0,510,4.46482544860074,4.38720320528925,4.43447762683083,135,123,203,luxury,1728.0
1321,C2,0,528,4.52741464595676,4.38602778090987,4.30452442462654,163,172,159,standard,858.0
1322,C2,0,61,4.34935984593754,4.57165101238203,4.48018715930893,158,46,11,luxury,1539.0
1323,C3,0,90,4.38020662292777,4.50509594917733,4.5704956131288,35,5,224,business,1037.0
1324,C2,1,429,4.36379759877376,4.3641673876131,4.52377662463489,247,36,112,luxury,1836.0
1325,C2,0,11,4.21443652203602,4.4702360054958,4.40961801582526,190,201,117,standard,799.0
1326,C2,0,560,4.4647141959407,4.52544703028119,4.28656864766116,46,153,3,business,917.0
1327,C1,1,429,4.33907437950855,4.51916491740795,4.56813830690878,101,44,147,standard,807.0
1328,C3,0,243,4.34087715202934,4.53764293437776,4.47013647905359,234,58,172,business,838.0
1329,C2,0,461,4.51207046956448,4.58680039969425,4.44284343626238,50,58,229,standard,967.0
1330,C2,0,165,4.35938102708468,4.72933182508638,4.42030573251711,78,36,229,luxury,1772.0
1331,C2,0,189,4.25538542705783,4.40801869060053,4.30253020095023,142,81,112,luxury,1608.0
1332,C2,0,263,4.21001538858054,4.48559227071331,4.38816685153247,59,46,213,standard,832.0
1333,C2,1,581,4.37270751349161,4.58238299449406,4.39646819807048,33,102,109,luxury,1676.0
1334,C2,1,542,4.24852590122357,4.695875963849,4.43673320483269,22,186,55,business,1053.0
1335,C2,0,250,4.36120567792948,4.52846163928127,4.55966207247712,4,50,112,standard,665.0
1336,C3,1,228,4.4273184247701,4.5954498222806,4.54661767320981,244,186,116,luxury,1503.0
1337,C1,0,134,4.36467358999871,4.59523555704483,4.29216819070162,115,37,223,standard,573.0
1338,C3,1,349,4.39835818370349,4.45299025924087,4.36170325697777,57,10,133,standard,718.0
1339,C2,0,467,4.29002967479349,4.38477920746078,4.64779383624662,198,84,158,business,1074.0
1340,C1,1,159,4.28785825352661,4.46897670400888,4.32264360078222,186,134,38,standard,613.0
1341,C1,0,265,4.31987740694162,4.48382052907907,4.55069504196895,60,101,125,business,510.0
1342,C1,0,251,4.29004624403157,4.60039355915353,4.37749106638912,13,102,222,luxury,1411.0
1343,C2,0,484,4.38564691653248,4.66927753115279,4.51397954250077,39,18,196,luxury,1980.0
1344,C2,1,228,4.34336940035154,4.59441711522622,4.46108155463409,119,142,186,luxury,1764.0
1345,C3,0,327,4.414878111724,4.52027700790299,4.47546155488956,249,180,52,luxury,1472.0
1346,C3,0,597,4.3731083019628,4.40124722134954,4.23445632435635,45,52,206,standard,362.0
1347,C1,0,559,4.23949963642473,4.49900487931049,4.46535500321613,40,167,191,business,819.0
1348,C2,1,235,4.30596263700369,4.49641399806686,4.67282189217422,57,154,0,standard,823.0
1349,C2,0,20,4.27943047187528,4.64200568577696,4.6205779589179,191,18,30,business,1107.0
1350,C2,0,52,4.34264038223979,4.57352965842891,4.40687997909198,200,57,248,standard,712.0
1351,C1,0,320,4.31431261439705,4.62208141568937,4.4139180980784,76,35,142,standard,348.0
1352,C3,0,417,4.43514918948921,4.55706693581673,4.65989878761033,212,36,112,business,976.0
1353,C3,0,541,4.61830756483959,4.4772868414369,4.43721497049516,20,253,29,business,692.0
1354,C2,0,78,4.35632028277434,4.49384073956535,4.37494937328055,224,201,88,luxury,1469.0
1355,C2,0,534,4.22364624869161,4.56469876914856,4.7009383470258,96,61,22,standard,820.0
1356,C1,0,359,4.31794148589605,4.55808795075506,4.66179243869584,48,107,175,business,768.0
1357,C1,0,371,4.43518559884414,4.55309527504106,4.39509625066966,226,100,95,luxury,1220.0
1358,C2,0,366,4.27483236974395,4.36737891686162,4.34054344751682,197,181,185,luxury,1603.0
1359,C3,0,38,4.3125834998917,4.42972222682515,4.6488356753538,219,10,139,luxury,1392.0
1360,C2,1,479,4.47161387324251,4.55499993578174,4.58583349948553,90,149,108,standard,952.0
1361,C1,0,438,4.1623201112402,4.53298482824114,4.60477441155508,208,86,138,luxury,1317.0
1362,C2,0,471,4.34955551484502,4.60907472643428,4.73364216685197,63,145,244,business,1082.0
1363,C2,1,403,4.2736044801139,4.46892138080716,4.52202638728801,187,203,133,luxury,1844.0
1364,C2,0,588,4.58268505093805,4.47562376121152,4.44118861342629,109,251,116,business,1091.0
1365,C2,0,221,4.24438762051709,4.61427763325807,4.5036080209064,162,52,31,standard,695.0
1366,C1,0,16,4.31253781009875,4.75235549933921,4.52214899264152,87,83,51,business,579.0
1367,C3,0,446,4.40634925113293,4.69064361400251,4.43140357825972,17,235,96,standard,530.0
1368,C3,0,523,4.35519164331386,4.45919310647314,4.28601278826619,82,182,109,business,677.0
1369,C1,1,176,4.35323897215028,4.59811936801369,4.62788426925905,5,10,224,business,926.0
1370,C3,0,487,4.19844703066722,4.42827907711423,4.31316382697648,51,85,93,luxury,1378.0
1371,C2,0,432,4.28724920314278,4.26235739847577,4.39662017513031,113,171,84,standard,865.0
1372,C1,0,361,4.20020328230109,4.4036358469508,4.27625546694859,230,13,174,luxury,1308.0
1373,C1,0,292,4.33282024823279,4.59288839874334,4.40417908879811,113,97,202,standard,547.0
1374,C2,0,273,4.30657924178343,4.67183350733928,4.17355435047567,21,81,206,business,1117.0
1375,C1,0,447,4.39752309584837,4.27997965817036,4.35558653281878,4,42,114,business,708.0
1376,C1,0,380,4.26445006899692,4.29576409527248,4.28727867997082,168,234,227,luxury,1167.0
1377,C2,0,385,4.45013556206159,4.54589502934494,4.49116485828557,108,42,211,standard,835.0
1378,C1,0,333,4.27008058119659,4.3775085077228,4.34577501217447,39,107,110,standard,362.0
1379,C1,0,328,4.29524341455399,4.508737658617,4.26410356463119,175,193,144,luxury,1200.0
1380,C3,0,188,4.35272663306688,4.33869392050673,4.32807498667107,7,136,167,standard,727.0
1381,C2,1,515,4.33323035331269,4.43516276345562,4.50742114649092,250,183,124,standard,1073.0
1382,C2,1,71,4.37833562592204,4.56371847516679,4.29462566644584,229,32,137,standard,1107.0
1383,C2,1,433,4.35968805026405,4.42516279677927,4.43798798575428,64,43,75,luxury,1976.0
1384,C1,0,465,4.49366074147957,4.52494463104201,4.29723644511373,223,183,17,standard,257.0
1385,C1,0,206,4.27964273393957,4.4967294197195,4.16523652632978,172,170,176,standard,496.0
1386,C1,1,70,4.37508614261539,4.67814123487905,4.45855481355399,162,226,59,luxury,1457.0
1387,C1,0,135,4.53647012551496,4.54536681655104,4.43102823597867,188,185,38,business,331.0
1388,C1,0,341,4.46220318711899,4.66327035820194,4.12773508384192,2,25,205,luxury,1303.0
1389,C3,0,119,4.37225424072289,4.45290217936367,4.38481000129413,122,103,104,luxury,1247.0
1390,C2,0,569,4.39903304538995,4.41940469521058,4.27843701522944,4,46,70,luxury,1522.0
1391,C1,0,119,4.42374266707415,4.51837318873579,4.53527422035944,90,155,105,business,508.0
1392,C2,0,510,4.32332488718615,4.42321338359746,4.35873620728263,187,206,100,standard,850.0
1393,C3,0,16,4.27620332197397,4.38631154927894,4.4896358761787,222,84,220,business,875.0
1394,C2,0,270,4.31666531542021,4.37358577985658,4.17794505915208,69,0,192,business,1096.0
1395,C3,0,45,4.27884564735309,4.58128590541495,4.46876175063905,210,94,179,standard,548.0
1396,C3,1,15,4.36007744950787,4.42925674588111,4.28983349350907,21,190,174,luxury,1591.0
1397,C1,0,325,4.53138209635377,4.42037800390534,4.55284055299155,136,245,194,business,453.0
1398,C3,0,124,4.34306426708631,4.47430124519997,4.36595571963527,3,33,16,luxury,1278.0
1399,C2,0,411,4.40037951649102,4.5006886567804,4.54064450390538,172,75,158,standard,1049.0
1400,C1,0,245,4.33303939470599,4.54858516059973,4.52825251269139,55,163,31,luxury,1070.0
1401,C1,0,294,4.42261005124493,4.48583525862514,4.38956144914426,162,69,160,business,629.0
1402,C2,1,227,4.40355610085837,4.55930896171765,4.33164822292001,5,191,108,business,1139.0
1403,C2,0,44,4.42806548584282,4.71339686948234,4.19910936564425,152,59,60,business,1220.0
1404,C2,0,585,4.44200980025346,4.31032918144416,4.5806772767574,227,99,217,luxury,1831.0
1405,C2,0,331,4.41493485695216,4.49964632215389,4.38712792330763,76,40,115,standard,780.0
1406,C2,1,321,4.46376858818006,4.62210365027469,4.70392530680984,123,134,141,standard,1118.0
1407,C2,0,425,4.30441125406515,4.53732449016883,4.4597486518164,170,147,100,luxury,1677.0
1408,C2,1,96,4.4830300064793,4.35595883711465,4.32318957539499,70,198,240,business,1218.0
1409,C3,0,272,4.1802633716023,4.57607620679185,4.52653448896321,205,71,171,business,1006.0
1410,C1,0,84,4.17991949532899,4.58842152883897,4.84195808253605,251,20,56,business,675.0
1411,C2,1,465,4.26169432037653,4.53662838073179,4.41860280655979,88,49,83,luxury,1890.0
1412,C3,0,9,4.24530577939557,4.54653285299469,4.67476960850321,20,0,136,business,820.0
1413,C3,0,179,4.43348077030342,4.37055706666127,4.66326931540622,50,191,64,luxury,1512.0
1414,C2,1,561,4.45604137966179,4.59947452977867,4.76516216045992,3,178,94,luxury,1680.0
1415,C3,0,481,4.32514233494137,4.51059147723499,4.49911134413084,147,162,228,business,1017.0
1416,C2,0,380,4.46747767323117,4.65891737119832,4.75042027613255,247,244,158,business,1008.0
1417,C1,0,210,4.37735271963889,4.44632025700804,4.17513211598047,16,177,175,luxury,1223.0
1418,C2,0,103,4.23049994856054,4.56290785375346,4.15841579252685,74,202,76,business,973.0
1419,C1,0,554,4.35084244140388,4.38302382694334,4.38004244309212,46,96,166,business,747.0
1420,C3,0,240,4.33235689281894,4.47251907442035,4.45705074346467,240,148,127,business,643.0
1421,C3,0,469,4.48763795526878,4.5130215671302,4.34328105132389,97,140,148,business,820.0
1422,C2,0,463,4.40145721300332,4.63056191103998,4.56492784601096,77,226,135,luxury,1667.0
1423,C1,0,496,4.41650684659802,4.46834614226395,4.53740898865,76,183,127,business,575.0
1424,C2,0,103,4.2705050987865,4.63517886049383,4.3446466201852,181,19,86,business,958.0
1425,C1,0,123,4.41999853236938,4.3832557215909,4.42201884100654,125,60,16,standard,372.0
1426,C2,0,282,4.48482014328048,4.5979105819933,4.48334008738029,66,179,171,standard,897.0
1427,C2,0,566,4.63387095280451,4.48739408076528,4.41668683838856,224,241,11,business,985.0
1428,C1,0,27,4.27694288922614,4.47642340755085,4.67790086871443,105,170,70,standard,572.0
1429,C2,0,582,4.37227979029903,4.56682310467586,4.70224428033338,138,195,90,standard,764.0
1430,C2,0,215,4.35912325391654,4.67554049886309,4.62485611864931,128,19,214,luxury,1756.0
1431,C2,1,402,4.51007781450656,4.48582682601134,4.62383306692243,15,237,65,business,1109.0
1432,C3,0,214,4.37541271543032,4.71803853671444,4.52868384849092,230,242,42,business,759.0
1433,C1,0,305,4.45335785414814,4.71882448310463,4.43910296331728,54,53,83,luxury,1219.0
1434,C2,1,491,4.40903947169478,4.47460933965113,4.42324020461285,188,199,50,luxury,1844.0
1435,C3,0,231,4.42726590212586,4.57781447394138,4.39154645396985,183,128,24,standard,599.0
1436,C2,0,312,4.2944763564056,4.5310014193561,4.52958846046729,64,147,27,standard,527.0
1437,C2,0,268,4.37035959061506,4.49225016580894,4.47711329117605,65,96,50,luxury,1706.0
1438,C3,0,12,4.38204516861681,4.50161803756702,4.56792393541665,83,95,223,business,917.0
1439,C3,0,298,4.14234567496942,4.48293760558762,4.4783445339857,128,161,101,luxury,1322.0
1440,C2,0,485,4.17739583887235,4.64396385393779,4.48902950639014,192,190,155,luxury,1618.0
1441,C3,0,563,4.46571607869631,4.61616455755852,4.31691394007357,15,175,147,luxury,1361.0
1442,C2,0,523,4.3686309674285,4.54277454037395,4.62641286363131,115,78,129,business,1097.0
1443,C2,1,300,4.45068159605,4.55024318575503,4.42397413245241,158,7,183,luxury,2025.0
1444,C2,0,230,4.34144955747052,4.65264879868549,4.60233829743462,171,73,185,standard,855.0
1445,C3,0,313,4.57837438052764,4.61645769044774,4.51383640000351,247,209,70,luxury,1382.0
1446,C2,0,53,4.3777727708758,4.56257282836106,4.41751344540598,136,236,221,luxury,1629.0
1447,C1,1,202,4.38238127939083,4.59257717539091,4.60157176343508,51,217,0,business,599.0
1448,C2,0,99,4.28528188545229,4.65609333591427,4.5642203724882,205,142,143,standard,724.0
1449,C3,0,515,4.33446392700536,4.54675447723039,4.44172542595877,93,208,16,standard,380.0
1450,C3,0,292,4.31083113993826,4.47376682792361,4.36883909142691,162,53,82,business,870.0
1451,C2,0,567,4.38123920080694,4.54253050638678,4.52495893890235,229,105,158,standard,919.0
1452,C3,1,304,4.16174120485166,4.63538409606394,4.66814872117121,212,190,100,luxury,1672.0
1453,C1,0,108,4.2751818784504,4.46001672056261,4.57552921849344,200,119,11,standard,399.0
1454,C2,0,34,4.2839628755303,4.57817734781792,4.6225170641167,254,126,83,standard,758.0
1455,C2,0,129,4.20895931852376,4.57998338772031,4.29654699674077,165,175,67,business,813.0
1456,C3,0,509,4.24838652338828,4.46601616709045,4.63029160433847,52,251,186,standard,605.0
1457,C3,0,298,4.19631900273342,4.55360617798107,4.39477018399217,95,150,83,standard,550.0
1458,C2,0,402,4.56757619194626,4.28628769466925,4.59793683370754,187,191,108,standard,554.0
1459,C2,0,367,4.42418440807361,4.4560096313382,4.58931037985696,161,166,103,standard,854.0
1460,C3,0,264,4.41366266145545,4.54066744164422,4.35068811177746,226,24,229,business,904.0
1461,C1,1,167,4.30285838231807,4.50024737717473,4.42250054090214,56,93,175,standard,559.0
1462,C1,0,82,4.3663623415251,4.49882236014913,4.46062683966651,243,125,141,business,473.0
1463,C1,0,472,4.41793458362658,4.55537965574105,4.39864496766152,171,203,30,luxury,1061.0
1464,C1,0,59,4.33263374011905,4.3757904570544,4.64511454665604,132,252,39,business,543.0
1465,C2,0,352,4.29999783314998,4.62782504268633,4.47776862733828,247,156,111,luxury,1671.0
1466,C1,0,84,4.45153037030842,4.37578902722385,4.64454862202846,88,169,241,business,842.0
1467,C2,0,21,4.51127310811575,4.49233695625744,4.50765198597446,172,107,252,standard,778.0
1468,C2,1,275,4.2784236378314,4.61427818901307,4.57765039502281,178,165,119,business,1263.0
1469,C3,1,70,4.3030896148732,4.40555255810672,4.32863019384704,247,142,56,standard,618.0
1470,C1,0,391,4.4326849723061,4.47560874012358,4.41450903393684,191,213,122,luxury,1303.0
1471,C2,0,181,4.26441206257196,4.70526752497261,4.40160649523468,114,1,94,business,1044.0
1472,C1,0,522,4.13366457752974,4.47220910441712,4.10015748396966,44,245,65,standard,250.0
1473,C2,0,403,4.26613506381204,4.50018025302356,4.32790163520647,111,185,98,luxury,1621.0
1474,C3,0,252,4.25492134046822,4.5568220548134,4.3697583605002,163,22,250,standard,583.0
1475,C2,0,84,4.21022425571133,4.48877800329121,4.4126542564408,242,217,126,standard,588.0
1476,C3,0,321,4.39358021306546,4.7167017800471,4.24422465210939,150,231,40,luxury,1378.0
1477,C1,0,14,4.35713089126975,4.55631558876252,4.54842912284293,195,99,246,standard,442.0
1478,C3,0,320,4.36012705811855,4.41176320121844,4.44565768585974,200,55,104,standard,512.0
1479,C2,0,452,4.22871409119283,4.64955497106024,4.48007944856728,183,3,217,standard,856.0
1480,C3,0,539,4.26054049473459,4.36040227602833,4.54953497701632,233,156,157,standard,708.0
1481,C2,1,480,4.29128475998386,4.6551351454271,4.4390679530067,145,232,197,standard,908.0
1482,C3,0,443,4.30446659212243,4.59871056882384,4.42370919927647,145,85,139,standard,658.0
1483,C1,0,191,4.26137632910633,4.40206053195902,4.58514720609559,53,21,28,luxury,1203.0
1484,C2,1,395,4.27370595945988,4.38207446505637,4.44773346506854,243,26,174,business,1259.0
1485,C2,0,5,4.34917393894129,4.49981542384044,4.68898691897111,192,242,113,luxury,1614.0
1486,C1,0,488,4.38363841325097,4.60032076724992,4.59784375757747,87,62,161,standard,462.0
1487,C2,0,563,4.15369582495898,4.48519648222967,4.35596023605765,65,251,200,business,903.0
1488,C3,0,4,4.29778754667231,4.44687277537508,4.42099385630652,21,231,7,luxury,1230.0
1489,C2,1,551,4.43623518444706,4.45952633775425,4.44692851367272,88,133,115,luxury,1769.0
1490,C2,0,51,4.4043321707507,4.34583429430666,4.43984130057508,202,150,252,luxury,1720.0
1491,C3,0,357,4.37130866219257,4.67727207737468,4.39922707355918,84,3,189,luxury,1695.0
1492,C1,1,493,4.48630038643754,4.59037291925489,4.63517455211694,188,92,87,luxury,1436.0
1493,C1,0,1,4.40173110739356,4.59573230929901,4.31678024011402,147,37,139,luxury,1153.0
1494,C1,0,296,4.3518583441546,4.55901322969591,4.29152765576046,99,95,215,luxury,1422.0
1495,C1,0,363,4.29165094828976,4.65844608144276,4.1028419690286,93,244,103,business,682.0
1496,C2,1,555,4.3551535996296,4.50213158759987,4.40367879454656,26,133,225,luxury,1931.0
1497,C1,0,283,4.44242699391382,4.48133634203411,4.27630141154516,79,167,162,business,587.0
1498,C2,0,545,4.64876043251563,4.40008139076774,4.54760926607256,127,247,151,business,1078.0
1499,C2,0,348,4.32279930059149,4.47740085165489,4.43376687136909,233,213,119,luxury,1594.0
1500,C2,0,470,4.31607694344508,4.40870918640219,4.52590816885609,60,108,70,business,1018.0
1501,C2,0,367,4.53643494534245,4.76874937918198,4.53099704018979,2,150,230,business,1037.0
1502,C3,0,35,4.44824461514832,4.51373515994535,4.45109902918994,21,88,233,luxury,1621.0
1503,C1,1,566,4.44112754787915,4.38674079591858,4.22103900820677,250,134,221,business,899.0
1504,C2,0,373,4.44822033792624,4.54227783169064,4.53700783295666,215,233,22,business,1030.0
1505,C2,0,544,4.42214402469843,4.43036380501217,4.31101863189,228,134,107,standard,767.0
